Gene,CYP4Z2P,TCN1,DHRS2,COL9A1,HEPHL1,MYOSLID,MYBPHL,EPGN,LINC00941,FAM83A-AS1,MUC4,KRT13,DMBT1,NCAN,TSPAN1,ZP2,FAM83A,MLC1,CCDC60,BMP1,KCNJ15,ADGRF4,CYP4Z1,PADI1,CLCA2,STON2,SYTL5,AC244153.1,CAPNS2,KRT6C,MUCL1,COL5A3,TFF1,AC008147.2,BPIFB1,AL358334.2,AC011294.1,ADRA1D,LIMA1,HTRA1,LINC01605,LINC02568,CFI,LRRC31,CADPS,PTHLH,GPR1,CERCAM,ANKS4B,MUC6,NRP1,ADGRL3,THY1,AC004870.2,ADAMTS14,COL5A1,COL4A6,LRRC17,BBOX1-AS1,CHL1,SMIM3,ADAMTS12,SPTSSB,CASC18,AC113346.1,SOX8,PLPPR3,GUCY1A2,COL1A1,AKAP1,PCDH7,PCDHB12,MAB21L3,C2CD4A,COL7A1,GALNT10,ITGA3,EPHA8,Z99289.1,AC021087.4,P4HA3,MAST4,PLXDC1,LINC01828,RASGRF2,AL356515.1,HTR7,ZNF385C,MMP2,CYP3A5,PHYHIP,SMIM31,IYD,HOXB-AS3,SLC5A5,AC009041.2,EXTL1,C1QTNF6,CREG2,PLAC9,PRSS3,COL1A2,AC009078.3,SEMA3F,CCDC190,AP000844.2,AGR2,CTSK,POU3F1,MSC,AL035665.1,LINC01116,AC110995.1,PCDHGC5,ARHGAP23,ECM1,SLC45A2,F3,LINC02532,AC005077.4,AKR1B10,SRPX,GTF2IP7,ANKRD36C,AP001528.2,HOXA-AS2,MEG3,FRMD7,DHRS9,LRP1,VCAN,SPAAR,RFX8,LINC01179,HOXD11
d9fd2724-7db0-4af3-ac14-217bdfa5203f,0.0122,4.3876,0.1138,0.0,0.3855,0.4781,0.2546,0.0236,0.0,0.1463,0.0046,3.5227,0.0145,0.0,1.0023,0.0,2.5954,0.107,0.0,79.4136,0.3107,0.1034,0.0692,0.0119,3.0052,3.0185,0.1454,7.5048,4.4801,8.5473,2.8735,166.4533,0.0792,0.0165,0.0646,2.3173,0.0767,1.1862,6.0817,528.9492,3.0321,0.0785,5.7037,0.0,0.308,1.0179,0.3092,53.4888,0.0045,0.0092,6.0045,0.0042,198.0367,0.0,9.0432,97.2578,0.086,26.8349,0.3335,1.1706,39.2457,8.705,1.5442,0.0183,2.2389,0.0915,0.0501,0.3988,3771.6291,2.0821,1.5404,0.5125,0.0179,0.0339,7.0194,5.5024,4.9861,0.0036,0.0516,0.0,20.9017,1.0297,24.5317,0.0,0.3371,0.4223,0.4767,0.0337,377.9664,0.3074,1.4216,0.0,0.0,0.0713,1.5292,0.0,0.0986,59.631,0.5682,72.5167,0.246,1175.8521,0.1001,8.6828,0.009,0.0,2.9588,202.5763,0.1773,97.4604,0.1517,10.6152,6.892,0.0504,4.2149,43.1103,0.3142,19.5123,0.0014,0.0111,3.8109,71.5273,0.053,0.025,0.0959,1.8536,2.1774,0.0585,1.3085,45.7731,11.0797,0.8186,3.3815,0.072,0.4509
db4bc6aa-2e7d-4bcb-8519-a455f624d33b,1.6361,5.2509,1.5227,0.0972,0.0764,0.3105,0.0093,0.1296,0.0,0.013,0.1236,0.2484,0.2228,0.0048,9.3596,0.0667,0.1249,0.1162,0.0144,3.1063,0.1367,0.0048,6.2283,0.0268,28.121,4.976,3.5138,0.4612,0.2129,0.2199,232.3693,4.8145,1.4037,0.9281,2.1706,0.0802,0.0059,0.0766,43.1714,94.5752,0.5186,2.4153,1.4774,0.4736,0.0078,1.8689,0.4062,7.1022,0.0114,2.8374,17.5837,0.4701,3.5937,0.0722,0.0768,8.3366,4.0161,8.4515,0.0612,13.4357,16.5307,1.688,3.8639,0.0309,0.0573,1.0153,0.1754,1.0236,50.7323,33.1516,2.8204,1.3282,0.0606,0.0286,9.2755,9.4562,19.2365,0.0,0.6974,0.0,0.272,7.8648,3.0009,0.0239,1.9869,0.0396,0.3363,1.2179,81.6825,0.8241,1.9744,0.0052,0.146,0.2149,0.0581,0.0,0.753,1.3649,0.0978,15.6875,0.0808,74.9037,0.302,14.1537,0.019,0.0969,39.9009,23.5117,0.3438,0.9961,0.0788,3.1479,0.453,0.1341,8.4741,3.5089,0.0102,25.9072,0.0224,2.9829,0.1948,40.8479,1.431,1.751,7.9155,1.3413,3.3228,0.0198,0.1622,49.8221,6.6063,1.1219,1.949,0.0,0.0311
dbf6f981-15cc-40ad-91ac-a66360405fbd,0.2052,1.4507,0.0436,0.0095,0.0308,0.319,0.1017,0.0361,0.0,0.0825,0.173,0.2558,0.0064,0.0302,1.7482,0.0,0.7267,0.0858,0.0087,20.0013,0.3603,0.2285,0.3044,0.1277,0.3653,1.0073,0.1051,0.1672,0.3266,8.6071,0.533,27.347,2.1811,0.0885,0.1186,0.0126,0.0,0.2381,24.5513,129.1942,0.7246,0.1335,0.8621,0.0191,0.0955,1.1643,0.8835,39.8931,0.0,0.1201,18.1145,0.0341,26.6241,0.2056,5.7677,124.9529,0.273,4.4179,0.8656,2.5108,11.9402,6.7716,0.3343,0.0466,1.2463,0.6268,0.0548,0.6069,1862.8189,11.806,1.8349,1.7154,0.1465,0.2077,8.8662,6.1115,9.8589,0.0329,0.2765,0.0,3.3917,2.6588,4.4607,0.0108,1.2105,0.5028,0.0773,0.6021,173.66,0.3795,0.5611,0.0093,0.0086,0.2026,0.0486,0.0,2.5463,9.6717,0.0929,6.2981,0.1046,890.1624,0.0219,13.6501,0.8495,0.1171,2.3186,24.6629,0.1609,4.754,0.1072,2.2994,0.2634,0.1008,4.8622,21.2648,0.0277,17.4551,0.0128,0.2559,0.5212,14.0564,0.0347,0.3268,0.367,0.5873,2.4849,0.0448,0.1192,37.9333,35.3723,1.171,1.1138,0.0,0.3381
dcd5e079-813a-4c1a-b320-0931468d2bbc,28.8386,0.0359,135.9697,0.0043,0.0626,0.0636,0.0,1.2294,0.0,0.1599,0.0083,0.0046,0.0,0.0,0.688,12.671,1.218,0.0106,0.0039,4.824,0.1837,0.0358,0.1376,0.0495,0.9664,0.2622,6.3684,0.0216,0.0,0.0092,2009.1715,3.4169,0.1917,0.0486,0.0134,0.0029,0.0,0.0179,29.9105,114.4227,0.4958,0.0362,0.2018,1.0823,0.0368,0.7559,1.9019,10.537,0.5642,0.0016,6.7047,0.0501,17.4119,0.0,0.4939,36.3761,0.0145,3.532,0.3211,0.8504,5.106,8.6966,1.9034,0.0127,0.1409,0.1115,0.1834,0.5033,643.8767,19.208,4.1583,0.2643,0.6787,0.9505,0.2629,12.3682,4.2547,0.0,0.1697,0.0,2.4248,1.5591,2.1912,0.0016,2.3207,4.2535,0.1242,0.1555,127.3986,0.3445,0.0343,0.0465,16.2604,1.289,3.8777,0.0,0.0564,7.8069,0.0401,1.6844,0.0095,551.497,0.1386,6.743,0.0062,0.0265,15.3274,35.3582,0.1,2.4488,0.0161,1.724,0.3012,0.0268,1.5593,7.2227,0.1756,4.7764,0.1295,2.213,1.5428,4.2656,1.3349,0.231,0.9622,0.1241,0.5941,0.1053,0.4312,16.2029,49.5939,0.13,0.2889,0.0,0.0
deba32e4-0e68-4711-941b-3b63bd965afb,0.0328,0.035,0.0523,1.5726,0.2528,0.0991,0.0522,0.0199,0.0,0.0052,0.025,0.018,0.0154,7.6081,0.6473,0.0076,0.0311,0.1132,0.0,12.2147,0.4438,0.0077,0.1106,0.0,0.1012,0.3978,0.0544,0.2522,0.0784,0.5126,0.743,19.0457,1.1194,0.064,0.0522,0.0723,0.0,0.1921,15.1201,148.2386,0.8185,0.0529,0.5541,0.0126,0.1109,1.0013,0.3609,23.4597,0.003,0.0233,9.5996,0.0131,30.4958,0.0,4.4031,87.2365,0.089,2.2032,0.1367,0.8444,14.3015,5.1263,0.056,0.0287,0.3655,27.3843,0.6703,0.394,1017.7966,19.6643,1.2364,0.3046,0.0322,0.0305,4.4842,5.4957,4.0481,0.1424,0.2694,0.0,3.7991,1.5521,3.807,0.0064,1.0793,0.1264,0.1171,0.6256,200.1107,0.2338,0.5037,0.0,0.0114,0.9733,0.0463,0.0,31.6907,8.5718,0.0854,8.0157,0.0552,498.429,0.0674,12.9633,0.0,0.0258,1.2145,40.7914,0.0929,10.5746,0.0157,1.2459,0.6679,0.0652,6.2221,13.3938,0.057,10.4094,0.0122,0.1351,0.0222,19.5207,0.0051,0.2309,0.8516,0.2463,1.2495,0.0039,0.1539,38.396,27.9248,0.5874,0.8032,0.0,0.1735
dfaabd03-2d40-4422-b210-caf112ff4229,0.0499,0.1951,0.1414,25.9493,0.3847,0.0837,0.121,0.0,0.0,0.0105,0.1696,0.0,0.0341,0.0154,0.5837,0.0077,0.0716,0.2646,0.0077,10.5819,0.391,0.0235,0.0236,0.0,0.0966,0.4495,0.0166,0.1705,0.0265,0.0091,0.4087,9.5189,0.1622,0.0564,3.6001,0.0734,0.0,0.0708,12.47,89.0567,0.3146,0.2978,0.5239,0.0085,0.0853,0.5235,0.3849,10.9022,0.0123,0.0914,9.9931,0.1654,19.1892,0.0,1.8163,51.8602,0.0774,1.581,0.5943,0.6415,7.1587,3.9912,0.0426,0.0833,0.0927,61.6225,1.8199,0.4372,789.6992,17.9349,0.7146,1.174,0.0,0.0772,2.552,5.4241,5.0102,0.2056,0.1939,0.0,1.9069,1.443,3.9467,0.0,1.1382,0.0,0.1532,1.085,124.3626,0.4634,0.7512,0.0,0.0462,0.2503,0.1663,0.0,7.3625,5.6417,0.0301,5.1276,1.0828,367.9976,0.0977,8.0428,0.0062,0.0,1.0684,24.676,0.2153,5.1621,0.0319,1.9646,0.8435,0.1853,5.8541,15.4554,0.0495,6.3329,0.0057,0.1598,0.015,25.9207,0.0413,0.3475,0.9416,0.3772,2.0379,0.008,1.128,39.6011,22.926,3.6394,0.4726,0.0,0.0126
e0b1bcd2-1139-44b9-98b3-67bcf92bcc39,0.0215,0.0918,0.1722,10.8671,0.1067,0.1336,0.0783,0.0313,0.0,0.0182,0.048,0.0906,0.0037,5.2709,3.9504,0.0,0.1017,0.3183,0.0,3.9192,0.1642,0.0169,0.0204,0.0,0.0391,2.4425,0.0667,3.9073,0.2057,0.4289,4.1664,1.8438,8.0455,0.0146,0.2131,0.0097,0.0041,0.0153,8.6601,38.5562,0.3845,0.1696,0.7743,0.0367,0.0078,0.7043,0.0972,4.0013,0.0,0.1605,3.4086,0.0074,14.9672,0.0,0.4556,5.6175,0.1693,0.556,0.0427,0.3238,4.0291,0.6785,0.7935,0.0036,0.0,45.8506,0.0464,0.1449,70.5279,27.1304,1.0435,0.0918,0.0,0.0067,1.8074,4.6119,6.6264,0.0317,0.0,0.0,0.3307,2.1329,2.0071,0.0014,0.8195,0.0553,0.0958,8.8336,28.9521,0.5972,0.2568,0.0,0.0055,0.03,0.1247,0.0,8.8515,2.0638,0.0195,3.0627,0.4026,41.5517,0.1236,5.0283,0.0053,0.0,4.3628,12.969,0.7314,8.0852,0.0,1.1549,1.9262,0.0137,4.4772,3.0869,0.0214,3.2123,0.0453,0.1773,0.0324,6.5712,0.0357,0.186,0.3567,0.2873,0.3977,0.0069,0.413,4.3933,5.8134,2.0757,0.3479,0.0,0.0
e3935ce4-64d3-4a66-ba11-d308b844b410,0.1283,3.6896,4.7827,0.0777,0.5866,0.25,0.1165,2.1203,0.0,2.2095,6.9391,360.7792,0.0574,0.037,19.5897,0.0,40.0336,0.1811,12.7776,10.721,3.4437,1.0578,0.2048,2.754,36.8866,24.3792,0.9728,23.7335,33.1508,340.7959,0.0,4.0192,0.0,0.1305,0.3994,3.8537,0.0918,2.5332,14.7844,54.8089,0.8922,0.0803,2.9065,0.0574,0.0367,7.0885,0.8408,14.8938,0.0119,0.0121,6.8047,0.6831,23.3274,0.0,2.0899,61.7231,0.9468,2.4199,7.3261,0.5784,8.2966,2.2835,0.3763,0.0481,1.3391,0.235,0.0188,0.4038,863.7875,11.2949,3.1481,0.2975,0.2518,0.9074,21.2065,4.8872,18.0888,0.198,0.1528,0.0,3.3457,2.1371,1.315,0.028,0.8988,0.0,0.6937,1.0302,112.8666,0.6577,0.3259,0.0402,0.0049,0.2679,2.604,0.0,0.0338,7.3847,0.9111,16.4479,0.1618,330.4251,0.1882,44.7567,0.0594,0.302,2.8366,12.0816,4.0875,68.1604,0.0461,21.7054,0.9988,0.0306,23.5516,17.1044,0.2067,6.996,0.011,0.2493,298.58,15.1,0.0299,0.0687,0.8202,0.8634,1.2246,0.0693,0.3416,22.8806,8.5169,0.1148,0.204,0.0237,3.5358
e783e518-c1e5-4eac-8eaf-e2d65ccd9692,0.1361,9.8996,0.0867,0.0347,0.0963,0.176,0.053,0.0094,0.0,0.0614,0.1271,0.0,0.0895,0.0135,2.5954,0.0,0.4967,0.2683,0.0,12.9371,0.9372,0.0458,0.469,0.0127,0.7967,1.2208,0.058,0.5476,0.0,0.2663,1.2595,14.8848,0.3157,0.0527,0.3091,0.0132,0.0557,0.2792,15.6828,145.6911,0.796,0.1948,1.4019,0.0099,0.1885,0.6295,0.7125,32.5321,0.0,0.0258,11.6988,0.1799,52.1093,0.0584,3.4827,95.9696,0.8401,3.7582,0.3007,8.9818,24.4314,4.0623,0.9788,0.0778,0.433,0.5629,0.1143,1.4155,1769.3987,11.4664,0.8724,0.4489,0.0095,0.2525,3.979,7.2041,7.3718,0.0114,0.0823,0.0,9.7713,3.7893,3.9273,0.0075,1.836,0.0,0.349,0.3825,289.8033,0.3797,0.9088,0.0195,0.012,0.1137,0.0675,0.0,0.2189,11.2539,0.0352,6.7142,0.218,758.8533,0.0685,13.1833,0.0144,0.0,3.2032,34.0814,0.0943,6.7042,0.0931,1.5489,1.5501,0.0556,6.217,17.1878,0.0386,23.2401,0.0111,0.3378,0.1227,18.6363,0.0483,0.2754,0.6215,0.4519,3.3334,0.0093,4.6226,51.3904,45.8535,0.546,0.8754,0.0,0.0
e8ea576b-eb16-44f7-b241-daefc1375388,0.0109,16.4382,0.1662,0.0055,0.1735,0.3008,0.0,0.1422,0.0,0.1856,0.0124,0.2446,0.0093,0.01,5.3376,0.0,4.0299,0.2092,0.0,15.0333,0.7242,1.7269,0.0077,0.0248,3.5534,0.8964,0.0505,0.1671,1.3154,4.6838,0.1663,20.4122,0.0,0.0074,0.1787,0.0332,0.5354,0.0347,10.1641,110.3063,0.6508,0.1089,2.7446,0.0,0.0948,5.0777,0.9994,27.6063,0.0,0.0062,8.7667,0.0062,21.5066,0.8062,2.2197,72.15,0.4942,0.8605,3.4029,0.795,10.0399,4.6766,1.2667,0.0707,1.8164,0.0466,0.032,0.1289,1089.8644,10.3608,1.4016,0.1435,0.0427,0.2926,8.6027,3.4104,6.5184,0.0192,0.0345,0.0,2.1819,0.8395,1.9226,0.0063,1.0002,0.1256,0.045,0.2474,218.5139,0.1859,0.3536,0.0,0.0,0.109,0.1369,0.0,0.4514,8.4669,0.0295,1.1351,0.2195,603.0979,0.0511,23.4364,0.004,0.0,3.9104,35.0781,0.293,7.6644,0.1353,1.2587,0.5148,0.0519,3.4452,23.5928,0.0323,6.8097,0.0249,0.169,0.1568,13.5374,0.0,0.2047,0.0481,0.8671,0.529,0.329,1.3577,14.2301,14.7164,0.7066,0.6599,0.0241,0.1232
e9f4f373-37a5-48ad-a1a0-b0d47820111a,0.0809,1.2584,0.1237,0.0186,0.2092,0.0366,0.0073,0.1136,0.0,0.0716,0.056,0.0266,0.011,0.0037,1.6202,0.0037,1.4265,0.0372,0.0038,4.1382,0.1625,0.4499,0.4363,0.0,2.3386,0.0794,0.0027,0.0622,1.3263,0.1773,2.2432,2.3044,0.0,0.0082,0.0257,0.0165,0.0185,0.0172,5.7592,18.5309,0.0255,0.0058,0.4853,0.0124,0.0097,0.3797,0.2783,16.1697,0.012,0.0153,9.4378,0.0,4.2664,0.0081,0.4042,7.4872,0.1059,0.3979,0.0096,0.021,2.724,0.6501,0.145,0.0121,0.4505,0.2863,3.6945,0.0658,146.1483,20.1675,0.4507,0.1068,0.0278,0.1501,0.4204,5.8792,9.0837,0.0262,0.0086,0.0,0.3921,1.2307,0.4344,0.0,0.2848,0.0935,0.041,1.1242,15.7747,0.1962,0.0164,0.0,0.01,0.1014,0.0176,0.0,0.0199,1.5527,0.0348,0.4588,1.1159,83.7576,0.0095,3.4639,0.003,0.0,1.8055,6.1696,0.0436,0.569,0.0155,3.1257,0.3427,0.0772,3.3297,7.1876,0.0481,15.8896,0.1131,0.0703,0.1094,2.5896,0.0352,0.2292,0.0716,0.0238,0.0251,0.0622,0.1345,6.3412,2.5464,11.4851,0.0752,0.0,0.055
ea645243-df49-4466-a255-9f3d4321e357,0.0,0.0115,0.0297,44.2093,0.0385,0.0759,0.049,0.0418,0.0,0.0136,0.2261,0.2306,0.0092,19.0607,0.5087,0.0,0.03,0.2344,0.0151,8.1233,0.2615,0.0,0.0153,0.0105,0.0352,0.9216,0.0643,0.2208,0.1201,0.0177,0.3123,11.6095,0.14,0.0585,0.0343,0.0183,0.0,0.1548,12.3896,188.2986,0.6337,0.0077,0.6854,0.0165,0.1456,0.6778,1.2398,12.1184,0.0,0.0122,8.6179,0.0443,27.5706,0.0108,3.5772,64.986,0.1466,14.0496,0.1539,0.4124,13.1799,5.5357,1.6925,0.0216,0.0,32.9565,0.0127,0.7257,948.9114,94.9891,2.2203,1.6802,0.0317,0.03,4.1866,8.7809,4.4544,0.0158,0.2397,0.0,3.9369,1.7288,6.6011,0.0,1.9937,0.083,0.2084,2.2433,153.3712,0.2246,0.3505,0.0486,0.0116,0.117,0.0328,0.0,33.9623,9.2918,0.0927,3.9309,0.3384,580.5723,0.1012,5.9637,0.0,0.0338,0.0872,42.0655,0.1104,3.9697,0.0826,1.677,0.5282,0.1919,4.8815,8.7298,0.0428,15.4095,0.0074,0.0345,0.0097,9.6218,0.0134,0.4178,0.7528,0.3076,1.1429,0.0311,0.5649,26.595,26.48,19.8887,0.8282,0.0,0.0
eb2dbb4f-66b6-4525-8323-431970f7a64e,0.0,0.1116,0.0636,0.0,0.07,0.0903,0.0544,0.0145,0.0,0.0189,0.0137,0.0,0.0026,0.0035,0.9688,0.0,0.0076,0.8763,0.007,7.6148,0.6175,0.1622,0.0,0.0098,0.1086,0.2021,0.005,0.115,0.0,0.771,3.8547,7.1932,0.0486,0.0457,0.0079,0.1725,0.0257,0.0478,9.261,64.2155,0.5029,0.0,0.2993,0.0153,0.0245,0.6673,1.0212,9.6475,0.0,0.0283,9.7023,0.0291,14.0038,0.0,1.3063,41.2446,0.0129,0.9899,0.2493,0.722,4.0627,2.3531,0.5301,0.0075,0.0,2.6325,0.0176,0.2875,692.5739,17.7813,0.8982,0.3395,0.0147,0.0069,0.6114,3.7986,2.301,0.0176,0.1109,0.0,2.4577,1.2175,1.6358,0.0029,1.1013,0.0576,0.2273,0.681,82.0642,0.3021,0.1339,0.0,0.0046,0.0625,0.0585,0.0,0.3159,5.5876,0.0407,1.1187,0.2014,430.6987,0.0996,5.1294,0.0,0.0,0.2509,20.1346,0.2823,5.3992,0.043,0.8775,0.4848,0.0381,2.2911,12.3217,0.0,1.4834,0.9384,0.0,0.0,6.5601,0.0093,0.7894,0.2356,0.1013,0.5293,0.0431,0.5804,14.0794,21.54,0.7253,0.2637,0.0,0.0113
ebc460c2-df88-4dc0-a2c0-aca8072b75ad,0.0105,44.1461,12.2591,0.1579,0.0663,0.0264,0.1143,0.0711,0.0,0.4772,0.0454,0.4659,1.126,0.1695,1.1948,0.0049,6.122,0.0088,0.0195,5.5529,0.8506,0.0939,0.0372,0.0068,0.0076,1.7803,0.1842,0.1208,0.1335,0.4942,0.1308,2.0898,0.0681,0.0107,0.0,0.1706,0.1861,0.0669,3.8965,31.0244,0.0881,0.2176,0.1237,0.0429,0.0091,0.2559,0.1242,17.508,0.0426,0.0079,12.0179,3.8635,5.6144,0.4097,1.3276,11.5384,2.3305,1.0017,7.4983,0.1419,3.9136,4.3525,2.1073,0.1259,0.0584,0.2287,0.0986,0.1983,184.7272,20.1572,0.5417,0.8389,0.0823,0.2383,0.1498,1.6363,1.5505,0.0401,0.0333,0.0,0.4535,1.3279,0.6156,0.002,0.401,0.0404,0.0676,0.4029,23.0224,0.2663,0.0767,0.0,0.2167,0.0263,0.1548,0.0,0.0516,2.5636,0.0237,2.9323,2.3635,175.9247,0.0287,11.6798,0.0,0.0,2.6613,4.6953,0.2147,6.6294,0.01,0.2758,2.7346,0.0167,1.2007,3.2415,0.3535,2.183,0.0925,0.1103,0.1607,4.9079,0.013,0.2795,0.1496,0.688,0.1335,0.005,0.0983,5.6182,9.8871,0.0924,0.0565,0.0,0.0
eda6d2d5-4199-4f76-a45b-1d0401b4e54c,0.0079,0.0589,0.0201,0.0222,0.1064,0.0596,0.0143,0.0841,0.0,0.0599,0.0048,0.0433,0.0027,0.0018,1.2722,0.0,0.8707,0.0726,0.0037,5.4089,0.9197,0.0335,0.0896,0.0026,0.063,0.3181,0.0262,0.0708,0.0754,0.0,0.0191,5.2801,0.0513,0.083,0.0628,0.008,40.7885,0.0588,13.8615,65.4931,0.7543,0.1017,5.1419,0.0,0.0731,0.4224,0.4407,13.6126,0.0,0.0015,62.1328,9.0411,16.3926,1.1389,0.9995,39.346,0.0489,0.9193,0.3288,0.7875,8.8704,4.2555,0.3604,0.0118,0.2198,0.0818,0.0046,0.5741,568.5448,9.9836,0.7498,0.3646,0.0271,0.0989,0.1584,4.2392,4.2227,0.0,0.1923,0.0,1.5461,4.3017,1.2486,0.0031,0.8542,0.0,0.4251,0.1699,94.2369,0.8443,0.1059,0.0,0.0061,0.0396,4.0863,0.0,0.8277,5.317,0.3342,2.5231,0.0266,391.5878,0.0371,12.6179,0.1841,0.0,1.1045,42.1979,0.0681,4.2389,0.0454,1.5903,0.8196,0.1079,2.6605,10.6292,0.0117,8.2091,0.0172,0.0289,0.1637,14.6597,0.0147,0.3575,0.5436,0.0859,0.6138,0.0076,0.5147,20.5538,38.0737,0.0913,0.483,0.0058,0.0
ef4cbd38-bc79-4d60-a715-647edd2ebe9e,0.0447,59.7261,10.9107,0.0046,0.2905,0.018,0.0406,0.026,0.0,0.017,0.185,0.216,0.2929,0.0021,8.4834,0.0,0.077,0.0973,0.0,0.9025,0.0525,0.5271,0.0381,0.0029,0.0584,13.9833,0.092,0.1948,19.4844,3.0552,0.0936,8.2199,0.0,0.0243,0.0285,0.0061,0.0,0.0048,12.0226,13.1369,0.0846,0.032,0.2171,0.0778,0.195,0.0756,4.728,1.6497,0.0033,0.0034,1.8046,0.1635,2.0911,0.1793,0.7707,2.5294,0.0092,0.2327,0.1065,13.8524,2.7385,0.2546,110.1535,0.0134,7.723,1.8715,0.0,0.9287,24.2116,17.0448,0.1132,4.7162,0.303,0.1287,0.35,3.0736,8.2646,0.0,0.019,0.0,0.1935,10.8407,0.7077,0.0035,0.3059,0.0345,0.0783,1.4526,5.1961,1.1551,0.0546,0.0,0.069,0.4485,0.1399,0.0,0.0283,0.6505,0.1621,0.196,0.01,78.8777,0.0105,12.5873,0.0099,0.0,7.2793,1.6235,0.082,0.2775,0.0171,0.1345,0.0892,0.1053,6.7164,2.1109,0.0,2.0811,0.0072,0.045,0.3226,1.1371,0.0444,0.3919,0.1144,0.5898,0.0086,1.6978,0.0305,1.5548,14.1275,0.3006,0.0263,0.0,0.4528
f06f09f3-8133-4a92-ac86-fbe64295e0d8,0.8268,3.0829,0.5379,0.0204,0.0587,0.2079,0.0121,0.0258,0.0,0.0,0.0973,0.0366,0.1523,0.0154,5.3411,0.0062,0.0574,0.3458,0.0,8.9681,0.2679,0.0063,3.5675,0.0,6.7037,1.8714,0.168,0.5123,0.1698,0.3289,135.8225,16.3089,4.3747,0.0678,0.2262,0.1673,0.0,0.1703,30.2708,203.5687,0.252,0.649,0.8612,0.0341,0.0058,1.0264,0.97,21.9613,0.0,1.0127,18.405,0.4432,29.6341,0.0134,0.8232,40.7862,1.3385,10.4028,0.2539,3.2073,28.8986,2.1344,0.4723,0.0267,0.0,1.8259,0.1881,0.5188,718.9023,17.9704,0.9325,0.5774,0.0196,0.0495,3.1876,7.0413,19.017,0.0078,0.0989,0.0,1.9975,2.9711,3.9582,0.0,1.7154,0.1027,0.4542,0.5535,158.5211,0.7815,2.7919,0.1069,0.0144,0.3342,0.0058,0.0,0.4786,2.7593,0.0242,83.6443,0.3141,495.0937,0.1826,9.675,0.0198,0.1256,17.0316,39.9647,0.0359,4.5889,0.5618,4.4806,5.3387,0.0466,5.0929,51.7037,0.0529,26.7675,0.0,0.5549,0.1082,96.5897,0.0911,0.2485,11.4195,0.8005,4.8294,0.0576,16.2643,88.1594,12.1072,2.7832,0.6266,0.0,0.0101
f0d8a1fe-e313-44f1-99cc-b965cbeeff0e,0.0328,0.0436,0.047,0.0941,0.0,0.0206,0.0074,0.0714,0.0,0.0052,0.1027,0.0,0.1969,0.0132,1.7785,0.0038,0.085,0.0308,0.0038,2.2005,0.1304,0.0502,0.0756,0.0027,0.0089,0.0302,0.0027,0.0839,0.1043,0.6464,0.0,1.8372,0.0,0.0139,0.0,0.0028,0.0281,0.0261,16.8201,12.6421,0.0602,0.0059,0.1826,0.0042,0.0045,0.1999,0.1524,3.2083,0.003,0.014,5.3487,0.0084,5.3518,0.0,0.3363,6.3668,0.0056,0.1713,0.039,0.0616,3.1696,1.1393,0.2412,0.0041,0.0456,2.6824,0.0,0.1911,84.6476,19.1327,0.2298,0.1115,0.0121,0.0494,0.2589,1.0738,1.4316,0.0048,0.0173,0.0,0.3215,2.4477,0.5389,0.0032,0.3405,0.0,0.1546,0.3047,23.0426,0.412,0.03,0.0,0.0025,0.0411,0.0391,0.0,0.8473,1.9972,0.0686,0.2111,0.1837,73.6832,0.0096,2.3245,0.0,0.0,0.8193,8.5077,0.1192,2.2736,0.0078,0.2463,0.3674,0.0391,0.5103,2.8946,0.0244,26.6837,0.077,0.0187,0.0074,0.5863,0.0254,0.5771,0.0725,0.0193,0.0592,0.0039,0.2304,5.1855,5.9743,2.0704,0.0922,0.0,0.0186
f1692f4b-ce1b-4fc5-ac55-1022ecae0d1e,0.0212,0.1578,0.1782,0.0972,0.0679,0.0532,0.0513,0.1059,0.0,0.0312,0.0284,0.0155,0.0036,1.8052,0.9229,0.0,0.1874,0.1003,0.0033,3.9996,0.1559,0.1396,0.015,0.0023,0.1126,0.2872,0.0234,0.1626,0.0337,0.1237,0.0057,2.3835,0.1833,0.0646,0.0486,0.0311,0.0,0.0413,18.8829,24.5732,0.1333,0.0757,0.4093,0.0036,0.0023,0.3775,0.1591,5.7312,0.0078,0.1737,5.1196,0.0451,9.6143,0.0,0.6826,7.3516,0.0802,0.2752,0.0252,0.2459,2.7024,1.2748,0.1295,0.0141,0.1179,27.8203,4.2834,0.3091,85.5488,23.3575,0.4685,0.2269,0.0035,0.0262,0.7444,2.3062,5.4624,0.0021,0.0299,0.0,0.568,0.5593,1.7457,0.0014,0.5989,0.0543,0.1656,5.7717,22.5273,0.6822,0.1004,0.0035,0.0022,0.1179,0.1287,0.0,13.7492,3.3457,0.0256,1.382,5.9339,58.9256,0.0552,8.9593,0.0,0.0,0.7669,9.4458,0.1521,1.8462,0.0405,0.6576,0.3692,0.0494,3.9474,4.0601,0.014,13.2433,0.0259,0.0774,0.5596,4.9138,0.0307,0.3932,0.3019,0.1246,0.2146,0.0068,0.1203,6.5277,5.9153,3.6403,0.1865,0.0,0.0426
