Gene,CYP4Z2P,TCN1,DHRS2,COL9A1,HEPHL1,MYOSLID,MYBPHL,EPGN,LINC00941,FAM83A-AS1,MUC4,KRT13,C8orf46,DMBT1,NCAN,TSPAN1,ZP2,FAM83A,MLC1,CCDC60,BMP1,KCNJ15,ADGRF4,CYP4Z1,PADI1,CLCA2,STON2,SYTL5,AC244153.1,CAPNS2,KRT6C,MUCL1,COL5A3,TFF1,AC008147.2,BPIFB1,AL358334.2,AC011294.1,ADRA1D,LIMA1,HTRA1,LINC01605,FAM212A,LINC02568,CFI,LRRC31,CADPS,PTHLH,C9orf84,GPR1,CERCAM,ANKS4B,AL590644.1,MUC6,NRP1,ADGRL3,THY1,AC004870.2,ADAMTS14,COL5A1,COL4A6,LRRC17,BBOX1-AS1,CHL1,SMIM3,ADAMTS12,SPTSSB,CASC18,AC113346.1,SOX8,PLPPR3,GUCY1A2,COL1A1,AKAP1,PCDH7,PCDHB12,MAB21L3,C2CD4A,COL7A1,GALNT10,FAM198A,ITGA3,EPHA8,Z99289.1,AC021087.4,P4HA3,MAST4,PLXDC1,LINC01828,RASGRF2,AL356515.1,HTR7,ZNF385C,MMP2,CYP3A5,PHYHIP,SMIM31,IYD,HOXB-AS3,SLC5A5,AC009041.2,EXTL1,C1QTNF6,CREG2,PLAC9,PRSS3,FAM19A3,COL1A2,AC009078.3,SEMA3F,CCDC190,AP000844.2,AGR2,CTSK,POU3F1,MSC,AL035665.1,LINC01116,AC110995.1,PCDHGC5,ARHGAP23,ECM1,SLC45A2,F3,LINC02532,AC005077.4,AKR1B10,SRPX,GTF2IP7,ANKRD36C,AP001528.2,HOXA-AS2,MEG3,FRMD7,DHRS9,LRP1,VCAN,SPAAR,RFX8,LINC01179,HOXD11,M
5a17dcd9-5ced-4a69-8069-23c7fd0649d1,0.5277,930.4679,1.3233,0.0084,0.7439,0.3152,0.03,1.6294,0.0,1.4176,0.2056,0.1809,,0.0618,0.0533,562.7317,79.4084,13.7485,0.069,25.3444,33.4379,1.5899,15.6032,0.2106,6.2126,189.0423,6.692,1.8806,0.8868,19.1063,15.3256,1754.3556,33.9678,3360.7913,0.2795,572.1644,0.1006,0.0,0.2456,73.8231,330.9314,4.0858,,1.18,1.2432,49.3945,0.1653,3.6217,,1.3017,45.8547,16.7133,,138.9319,62.3369,0.1017,79.2865,0.0,8.313,210.889,1.0163,20.0956,2.6291,0.7932,35.7644,26.1167,33.9277,0.066,1.2854,0.2358,0.0388,9.2013,3281.852,71.9737,5.5113,1.1968,4.4834,11.7026,6.7975,71.5786,,46.5922,0.1843,0.2095,0.0,8.5984,6.3132,12.3222,0.0128,3.3296,1.0159,0.2884,0.9733,368.5067,3.2263,0.6837,48.2393,2.1717,1.708,0.0286,0.0,1.752,22.4845,1.4483,3.2725,0.1479,,1983.3195,0.3742,72.6506,0.2442,0.0,441.5039,123.9229,0.3199,11.4727,0.4421,5.5774,3.1225,0.2726,11.0226,273.8351,0.0818,81.4784,0.2041,36.9276,22.8277,19.9448,13.2466,3.1101,3.5036,1.1159,18.646,0.0475,5.6494,88.4217,141.9714,0.6538,1.3558,0.0487,0.0,
5a57dc25-d252-4b22-b192-4de630d7002f,0.0721,44.2722,0.2757,0.5032,1.2305,0.1089,0.1966,0.0466,0.0,0.0152,0.2102,0.5541,,0.0369,0.1055,9.2428,0.0111,0.1825,0.2816,0.0,17.4725,0.2341,0.1133,0.2218,0.0157,0.9246,1.6529,0.2551,0.0924,0.2679,2.28,0.6581,2.3003,1.8747,0.0734,0.1785,0.0571,0.2065,0.0896,35.1334,89.4668,0.5555,,0.0516,1.3323,0.0984,0.0393,9.0857,,0.3526,10.2879,0.0356,,0.0774,9.506,0.2637,10.7773,0.0482,1.16,16.278,0.2194,1.7536,0.4865,0.2826,21.0592,2.2366,0.5541,0.0361,0.2678,0.2063,0.1131,0.4902,176.7293,57.6461,4.4866,0.4562,0.0118,0.1896,0.9511,9.593,,6.6338,0.191,0.4839,0.0,1.5989,3.7894,2.0721,0.014,0.9893,0.0,0.5092,3.2531,56.0945,0.7125,0.4106,0.012,0.2114,0.0402,0.2089,0.0,0.3723,3.1362,0.1361,2.5414,12.2439,,126.1922,0.16,18.3713,0.0089,0.0,25.8615,36.6973,0.6092,4.2196,0.0921,1.2654,0.9188,0.2141,3.0345,9.7106,0.0715,4.1813,0.3501,0.4068,0.1734,11.2178,0.1792,0.7216,0.1183,4.0688,0.4352,0.0347,0.8506,13.3372,8.8288,0.6621,0.2001,0.0,0.0,
5cbf0aea-ebb4-4005-bdd5-14ef2dc6826c,0.0,0.0419,0.0167,0.0802,0.389,0.3359,0.2141,0.019,0.0,0.0248,0.0717,0.0,,0.0067,0.1451,1.2449,0.0,0.2286,3.4173,0.0,18.0768,1.9363,0.0,0.0,0.0128,0.1995,5.5447,0.013,0.3018,0.1876,0.0431,0.0316,10.2914,0.1276,0.1732,0.1666,0.0,0.0,0.0627,38.4685,76.9213,1.4848,,0.0,0.3734,0.0603,0.107,0.719,,0.443,30.7611,0.0,,0.067,22.7087,0.009,29.1498,0.0,4.0038,78.5711,0.2908,0.4219,0.3272,1.1059,12.7141,8.5618,0.2179,0.1375,1.3124,17.1615,25.3966,1.3706,1099.0476,112.7379,1.1377,0.5184,0.0386,0.0729,2.7444,9.7549,,22.6075,0.1733,0.0416,0.0,3.8547,2.5795,2.4554,0.0152,1.4852,0.1513,0.1989,16.5333,201.8271,0.665,0.511,0.0,0.0121,0.0984,0.7506,0.0,2.3496,14.0947,0.6136,2.9363,10.7049,,698.1542,0.0922,34.822,0.0,0.0,0.8858,51.1823,0.8681,11.0816,0.1505,4.0748,0.7178,0.1998,15.6085,42.6913,0.039,8.679,3.787,2.0476,0.2478,25.6221,0.2927,2.277,0.2125,0.1387,0.5758,0.0189,0.1674,54.3762,47.8923,8.112,0.7306,0.0,0.1483,
5ed024e8-d05e-4c65-9441-eda9930ccc82,1.384,1254.6876,0.1865,0.0068,0.2709,0.5221,0.2176,0.0,0.0,0.3869,34.9072,0.0292,,928.1836,0.0307,9.87,0.0246,4.0531,0.0779,2.2672,23.9285,2.0891,1.5051,2.9084,0.1128,6.593,5.6621,0.7765,0.2386,1.4826,0.5688,2.0885,17.983,0.0864,0.9295,104.9517,0.0812,0.1067,0.1274,204.2112,918.5901,3.3253,,0.9904,5.7667,0.0953,0.4669,3.3475,,5.4177,66.5935,0.0,,0.2067,53.7154,5.3897,91.6817,0.0267,6.0213,330.8906,0.8798,33.8201,1.3617,19.9015,40.4295,55.7838,52.2181,0.1597,0.0,0.4757,0.1408,8.2579,4718.9521,47.6441,16.7533,2.9415,0.9666,2.8518,1.7211,30.7797,,13.8891,0.0078,2.1984,0.0,16.3088,7.4686,9.7194,0.0206,11.9126,0.9224,1.8374,0.7282,717.014,0.9748,0.8872,0.16,0.2299,0.3335,8.8067,0.0,1.1705,24.9327,0.1868,5.3507,0.1194,,3738.3086,0.1354,47.4748,0.0099,0.0,35.5142,139.9736,0.4877,102.5329,0.0764,8.6622,3.9127,0.3893,8.6746,49.8092,0.3431,46.4803,0.0122,0.2069,0.1679,27.2908,0.2809,7.019,2.5919,0.8693,3.3184,0.0895,0.8733,143.8879,453.2642,0.469,1.2375,0.0,0.0201,
5fd9552a-c742-4388-940d-295d1107ae00,0.0476,46.6521,0.0707,0.8017,2.2653,0.1197,0.0432,0.0231,0.0,0.0301,0.0145,0.1567,,0.073,0.2088,8.858,0.0881,0.0722,22.0764,0.0,29.9538,1.493,0.0,0.3378,0.0155,0.8977,0.6134,0.3314,0.1828,0.0,12.8859,19.9975,14.7573,4.1742,0.0807,1.8417,0.0484,0.436,0.076,31.1381,150.5374,0.4498,,0.1703,0.4837,0.073,0.7832,1.6084,,1.0736,20.0232,0.0176,,0.0541,21.3428,0.2718,25.0678,0.2384,2.8288,136.3957,0.9998,1.3184,0.1133,6.7061,17.5172,13.5496,0.264,0.0714,2.1202,5.1389,3.9444,11.214,1485.6675,71.1347,6.6134,0.8441,0.0,0.0883,15.4174,14.1749,,12.1599,0.154,0.1512,0.0,6.7294,5.0277,3.7066,0.0184,2.0615,0.5499,0.3724,1.0243,315.3565,1.3559,0.3096,0.0,0.0514,0.1988,0.2274,0.0,2.8302,12.3613,0.4418,2.331,5.7114,,988.9966,0.2235,56.4563,0.0529,0.1494,5.2287,55.1631,0.3078,8.8554,0.3646,2.1467,2.293,0.3178,8.8583,32.0325,0.0236,12.071,0.2564,0.3047,1.2441,105.1945,0.0887,1.5702,0.6321,0.4482,1.0153,0.2286,0.1826,75.1552,137.2588,0.996,1.9103,0.0703,0.1438,
623befd6-0ca4-4a6c-9cf5-d9385c3b718f,18.4188,5.4012,0.7357,0.0246,1.4918,0.8554,0.0292,4.3677,0.0,0.6085,0.3318,0.3697,,0.3227,0.0222,15.4914,0.1188,10.6987,0.5502,0.0,32.0203,2.132,4.1584,150.5533,0.0837,186.0115,5.7566,4.5001,1.1094,0.4086,5.3458,1333.8579,46.6962,29.5991,0.2502,1.6327,0.0326,0.0735,0.3073,67.8206,695.9596,5.121,,3.1001,4.2284,0.4102,0.1888,12.9511,,2.9493,81.4226,0.0712,,2.7832,53.0576,0.6414,84.7489,0.0321,8.5677,273.5713,3.519,14.6559,3.2072,4.2271,44.661,14.19,122.2853,0.0481,0.7147,2.3172,0.5469,2.6164,6358.1634,46.2169,8.1757,1.4027,0.6772,19.3648,4.414,35.5317,,50.1579,0.0283,0.1699,0.0,13.8796,7.9563,8.959,0.0062,3.6813,4.3246,1.9643,1.0358,632.9587,1.2797,1.1349,0.225,1.0244,0.1072,0.2787,0.0,0.9935,32.2493,1.017,23.8192,0.7557,,3677.3481,0.226,32.4495,0.0238,0.3022,236.3695,749.2254,0.6572,32.737,11.6135,8.2729,7.7289,0.3265,21.355,82.9137,0.1114,26.0474,0.0037,3.8146,12.118,84.3096,1.4941,0.61,2.4147,1.2841,2.8725,0.2928,23.4782,122.0908,98.8692,1.2899,2.2615,0.0,0.0242,
6412854a-f874-469e-9d1f-8bd3ae5bd41d,0.0313,0.1667,0.2259,0.3195,0.1033,0.1732,0.0,0.1971,0.0,0.0,0.1404,0.1374,,0.0,0.3325,0.3587,0.0,0.0633,1.0864,0.0146,16.1358,1.6394,0.0,0.2665,0.0,0.1249,1.9463,0.0208,0.6412,0.2491,0.0515,26.3482,14.0095,0.0,0.0531,0.0664,0.0212,0.0,0.0333,36.9739,211.5915,0.5915,,0.2464,0.8207,0.0,0.0921,2.0564,,0.6353,23.8636,0.0116,,0.2252,23.926,0.0858,39.7066,0.0,3.118,104.4104,0.097,0.9907,0.5214,0.5132,12.7842,16.095,0.5075,0.0313,0.0,85.829,13.6301,0.6288,1336.0398,132.986,3.6217,0.5292,0.0,0.2178,8.6782,16.487,,6.6433,25.0253,0.2983,0.0,5.5404,2.8492,3.6044,0.0121,2.7609,0.0,0.3889,5.1861,225.9865,1.4927,0.4707,0.0,0.0145,0.3137,0.068,0.0,67.2136,16.3679,0.2126,2.9847,1.5443,,942.7989,0.2204,18.965,0.0,0.0,0.4524,123.5039,0.253,12.9709,0.1199,3.1994,2.1576,0.1791,8.6472,23.6523,0.0621,6.3774,0.2619,0.4007,0.0846,15.7064,0.0972,3.2316,0.508,0.396,1.1909,0.0301,1.2403,68.56,79.4946,31.5904,1.2255,0.0,0.0236,
6429c443-8ac3-407f-bb9c-66420b904bbf,0.2263,12.7381,0.4885,0.3176,0.2283,0.0759,0.1028,0.0731,0.0,0.0,0.195,0.1035,,1.2537,0.1132,2.7721,0.0,0.4198,0.2051,0.0,21.6553,0.5012,0.1777,0.2677,0.0861,4.9386,0.6095,0.1,0.3864,0.06,7.1726,27.4433,26.232,1.8377,0.0128,0.06,0.0767,0.0432,0.0602,15.2477,78.1967,1.1881,,0.8638,0.6306,0.0579,0.0822,1.487,,0.9145,18.8216,0.0,,0.1429,20.6584,0.1292,42.21,0.0,3.0105,64.3419,0.0779,1.5138,0.1346,0.2886,11.8138,5.0454,0.676,0.0,1.0501,3.2767,0.0,0.913,797.1998,31.0631,1.3483,0.4044,0.074,0.0875,5.2811,7.7181,,5.1531,0.0776,0.0,0.0,1.707,1.7456,5.3469,0.0146,2.5625,0.581,0.3298,1.0088,156.1437,0.878,0.4907,0.0378,0.0291,0.0,0.2129,0.0,0.4114,11.9723,0.1793,7.8746,1.565,,444.8993,0.1033,30.3498,0.0,0.0,4.972,38.447,0.4472,14.6337,0.1083,3.3455,1.2218,0.048,8.4743,23.1592,0.0935,22.8903,0.1686,0.3794,0.068,6.613,0.0703,0.5835,0.3896,0.2331,0.5528,0.0,1.8967,23.4494,15.5348,3.8009,0.5908,0.0279,0.057,
65cac997-4d39-4501-85ec-4fcb328a8eb5,0.1227,0.1961,0.9704,0.0235,0.1603,0.1234,0.0279,0.1783,0.0,0.0776,0.1982,0.1178,,0.0105,0.0071,13.9204,0.0,3.3602,0.0641,0.0,8.7957,0.2654,0.0434,0.4136,0.05,9.3236,0.8973,0.0102,0.3142,0.1465,1.8997,30.7756,6.779,2.0924,0.0208,0.2927,0.0312,0.0176,0.0163,20.7974,28.2798,0.2255,,0.2415,2.1217,0.0157,0.0501,0.9646,,0.3632,13.0098,0.0,,0.1046,9.258,0.042,11.0404,0.0307,1.3211,17.3331,0.1109,0.4682,0.0365,0.3647,25.8217,1.2096,0.1571,0.0153,0.0,0.2522,1.6767,0.1413,274.5724,56.6866,1.6088,0.0759,0.0,0.3984,4.2375,7.6035,,8.922,0.0451,0.0325,0.0,0.688,1.0556,1.1653,0.0119,0.5999,0.0,0.2118,1.3769,47.4587,1.3732,0.5487,0.0,0.0331,0.1794,0.1865,0.0,0.3022,6.7315,0.1042,2.0557,1.4448,,138.6617,0.084,21.3008,0.0227,0.0,2.3943,14.4214,0.248,4.06,0.3525,0.7148,1.0701,0.0293,3.2034,17.566,0.0152,14.8287,0.4817,0.2244,6.4975,4.8849,0.2095,0.5374,0.2867,0.0632,0.2406,0.1768,0.7059,10.874,4.9696,4.4258,0.3153,0.0,0.0232,
6644fd4e-d2fe-4785-a73c-0f36fcc740e2,0.0662,6.031,0.1265,12.0812,0.3734,0.0833,0.2105,0.0,0.0,0.5232,0.0352,0.0182,,0.0113,64.5473,0.625,0.2911,8.4753,0.0138,0.0154,6.7075,0.3683,0.0,0.047,0.0,0.1321,0.7246,0.1756,0.3391,0.0527,0.1633,0.04,5.678,0.7527,0.0561,0.1755,0.0224,0.0379,0.0176,17.8552,43.1225,0.1738,,0.1185,0.3473,0.1862,0.018,0.3263,,0.28,24.1075,0.0,,0.0502,8.1041,0.3479,9.5994,0.0,0.6748,23.2805,0.1425,0.7486,0.0788,0.1991,11.6652,2.5447,47.677,0.0,0.0,13.3029,0.2335,1.1972,326.0926,153.2032,0.4708,0.3413,0.0,0.1075,0.5543,8.9215,,5.6023,0.0097,0.2104,0.0,1.6574,3.3094,1.8864,0.0,1.3284,0.0,0.0914,5.4044,45.4393,1.2179,0.0673,0.0,0.046,0.0277,0.0431,0.0,3.3312,2.9325,0.2173,1.1519,0.5198,,200.929,0.0,13.2753,0.0123,0.0,6.6034,12.4697,0.1071,2.5037,0.0317,0.7963,1.0174,0.0632,2.9136,6.9121,0.0,3.9412,0.0114,1.3775,0.0,8.9992,0.5755,1.9004,0.4559,2.484,0.1481,0.0,0.1834,19.0143,62.5417,0.4011,0.162,0.0,0.0,
66fa504c-4ae4-49ac-9355-1e063776dc0d,14.0738,30.5985,1.3009,0.0733,0.1317,1.6373,0.0,0.4638,0.0,0.0605,0.0728,0.2626,,0.0816,0.0442,142.9223,0.0,0.4117,1.001,0.0446,19.2242,0.8136,0.3609,1.5625,0.0,0.4861,11.1631,21.2984,1.5937,0.0,0.0525,22.3845,22.5102,1049.1814,0.3246,12.1785,0.1298,0.0,0.3056,124.2929,633.5256,2.7141,,17.6082,2.3537,1.7135,0.3651,30.0144,,1.1877,57.3943,0.0,,0.417,40.0474,0.5139,65.6538,0.0,6.1571,194.3665,2.3735,39.1817,0.1139,3.8987,60.4724,24.2272,31.1296,0.0,0.0,0.7872,9.453,3.4809,2883.7257,36.4718,9.2178,2.4874,0.141,2.3981,6.882,64.9082,,32.6526,0.8165,0.0,0.0,10.1612,23.8637,12.6791,0.0371,6.1713,0.0,1.4541,0.6475,543.8944,1.0909,1.6735,0.0,0.0,0.08,0.3742,0.0,1.8189,21.9295,0.1084,18.7539,0.1074,,1901.3833,0.3372,101.2554,0.0,18.0345,1797.0549,121.4595,1.7544,15.2775,0.0,9.4271,1.3518,0.274,23.2329,33.1029,0.0,42.9927,0.1317,7.2228,0.0,48.97,2.0803,2.3197,3.4375,0.6197,2.3386,0.2759,1.9991,129.3239,191.9131,1.2126,1.2183,0.0,0.2892,
67c5f371-3fa9-47c5-8b15-c2dd9acc8519,0.0868,2.7735,1.0502,0.3543,0.2865,0.1746,0.0788,1.0509,0.0,0.0549,0.0396,0.0,,0.0888,0.0,0.8192,0.0,0.0439,0.0,0.1616,13.8344,2.9098,0.0,0.3079,0.0849,0.0629,1.7574,4.4595,0.1111,0.2762,0.0,0.0,5.2952,0.0,4.7373,0.0,0.0,0.0,0.3231,39.3398,183.4853,0.2733,,0.0,0.7396,0.0,26.4683,8.512,,0.2447,9.9104,0.0321,,0.263,17.3557,18.2577,16.38,0.0,2.9898,107.1642,0.0448,215.889,1.2391,0.4625,7.871,10.3809,0.3703,0.1736,0.0,0.0931,1.9891,1.5308,496.5711,17.4775,26.2433,3.2209,0.0,0.0805,3.3695,16.1984,,2.6881,0.4594,6.9844,0.0,3.8579,8.486,4.675,0.8409,2.6775,1.3366,2.6761,1.0405,118.3736,3.7576,0.0353,0.0,0.0268,5.3644,0.0377,0.0,0.7328,10.2882,0.5501,2.7959,1.5571,,207.0607,4.4822,12.5861,0.5462,0.0,0.301,14.6114,0.4677,29.5993,0.2493,3.3919,0.6487,0.7726,4.9773,5.9846,0.2582,4.0844,0.0,0.0397,0.0,25.6835,0.0539,20.0398,8.0671,5.8474,377.1167,0.0417,0.1849,124.6226,230.7287,0.2867,1.7414,0.0,3.0147,
6956473b-92e5-4069-a26b-b48e280e76f2,0.5926,4.5992,0.4673,18.6533,0.6054,0.4897,0.0385,0.246,0.0,0.0535,0.2445,0.1161,,0.2525,107.6501,14.2691,0.0,0.7388,4.3899,0.0,24.2903,0.2485,0.0598,0.3304,0.0414,4.728,3.0389,1.305,0.8129,0.1347,1.4613,78.0935,20.0524,98.704,0.0718,8.4348,0.0574,0.0,0.6079,44.2196,295.2822,0.9332,,2.3323,1.0405,0.3463,0.0876,8.7599,,0.6444,33.9908,0.0,,3.3265,41.4431,0.962,70.4489,0.0,1.2881,80.5567,2.3318,9.5221,0.1511,4.066,12.4832,8.4923,10.1318,0.0847,0.9427,76.5629,0.9204,2.9575,871.8893,65.2291,5.7592,1.8327,0.0,0.6086,2.4987,25.4149,,23.5848,0.0,0.0896,0.0,1.746,5.374,8.8062,0.0082,2.391,0.0,0.5649,2.199,287.3149,1.4468,1.17,0.0,0.0131,5.7276,0.0184,0.0,62.2302,8.2935,0.1437,32.2906,1.8036,,698.0721,0.1656,87.0182,0.0157,0.0,41.9664,52.0379,0.3878,3.521,0.0,5.7583,1.4765,0.2153,12.6901,14.1713,0.063,20.2251,0.0388,1.5869,1.3733,90.0334,0.1314,0.6311,1.8111,1.5318,0.5417,0.244,0.2886,52.2369,86.625,8.3437,0.2693,0.0625,0.0639,
6b923e30-2ddc-407f-91b1-c202f1373fbb,0.0,0.0334,0.0865,0.048,0.3189,0.0946,0.0,0.2277,0.0,0.0,0.0357,0.2234,,0.0267,0.0072,5.4504,0.0145,0.3329,0.8648,0.0,12.7738,1.0505,0.0443,1.2895,0.0102,1.7386,1.4292,0.0208,0.5215,0.3491,0.0687,0.1387,6.8278,1.5265,0.0106,0.0332,0.2124,0.0,0.2,21.82,131.0889,0.2632,,0.0448,1.0887,0.0,0.0102,2.2645,,0.5477,14.8245,0.0232,,0.0119,20.2931,0.1145,30.5051,0.0,1.7901,44.101,0.1241,0.8147,0.2237,1.3273,14.9243,3.8365,0.1337,0.0157,0.0,17.5854,0.0737,0.2917,817.6959,89.0533,2.6732,0.2843,0.0154,0.4796,1.4381,12.9272,,13.8067,0.0184,0.0332,0.0,3.4382,5.8273,2.2018,0.0121,2.2738,0.0,0.6633,1.2907,185.1001,1.2852,0.1911,0.0,0.0242,0.0523,0.2585,0.0,0.2756,8.1087,0.0993,2.2611,3.7243,,505.6732,0.1839,16.9106,0.0,0.0,8.5681,52.0772,0.7261,37.6753,1.2899,3.3677,1.7696,0.1195,4.7032,20.6381,0.0155,16.0474,0.8655,0.1003,0.113,24.4418,0.0389,0.8117,0.2466,0.5808,0.2328,0.015,1.3351,31.3671,30.727,2.1911,0.2607,0.0,0.0473,
6b960b58-28e1-41c6-bd6e-7e669c6aa4ef,0.6205,0.0,0.0188,0.0,0.3251,0.1486,0.0,0.2863,0.0,0.1307,0.3302,0.1459,,0.0403,0.0546,38.433,0.0273,0.7251,0.5314,0.0,22.0562,0.3196,0.0278,0.8597,0.0193,0.0214,9.0848,0.0,0.0378,0.3763,0.1295,0.0595,14.9253,0.096,0.0902,0.0313,0.2003,0.1692,0.1572,22.9257,57.8805,1.0238,,0.0211,4.7268,0.0302,0.0129,0.624,,0.4832,30.0586,0.0437,,0.0727,60.5549,0.1654,23.3702,9.2663,1.6204,80.4676,0.3256,0.8519,0.1758,2.0351,11.3951,6.6761,0.7187,0.0887,0.0,0.5282,1.3025,0.8137,1072.4472,34.9813,3.7856,1.1455,0.9136,2.5357,1.6549,10.6172,,101.0048,0.0434,1.2204,0.0,0.8876,6.4386,5.9949,0.0057,1.3911,0.0,1.1424,4.0515,48.4335,1.7364,0.2643,0.0,0.0,5.2576,0.7955,0.0,3.3892,11.2562,0.1271,4.4554,0.1325,,439.1313,0.5087,14.4907,0.0438,0.0,62.5264,10.3864,2.8348,14.7714,0.198,5.0196,1.9143,0.1691,8.3452,8.2493,0.0,9.097,0.0542,1.1889,5.4064,5.6321,0.3669,2.0102,0.7993,5.4862,0.978,0.0568,0.7681,45.3111,25.5785,0.7159,0.4773,0.0218,8.0782,
6c0066e3-96df-4870-bcd3-98cda64082e9,0.3269,3.8625,0.2713,3.299,0.0736,0.2392,0.0,0.0432,0.0,0.0,0.052,0.5054,,0.1874,32.7488,10.7203,0.0,0.2782,0.0994,0.0,34.05,0.574,0.1821,8.8991,0.0097,4.5916,0.6261,0.3941,1.1416,0.1892,0.7654,60.0351,7.9675,5.5984,0.0504,1.2601,0.0403,0.0,0.332,20.7266,129.2148,0.8113,,0.4041,1.1105,0.0,0.0356,0.4463,,0.1173,48.3834,0.022,,0.2701,11.0049,0.146,44.4685,0.0,1.4846,53.1878,0.5372,0.6216,0.1061,0.6457,16.3277,5.6464,0.3931,0.0297,1.8202,3.6866,0.262,0.2883,895.6543,26.1283,1.229,0.4289,0.0292,0.0276,0.9866,6.9226,,20.6442,0.1136,0.4406,0.0,3.285,1.4207,3.4585,0.0115,1.2225,0.0,0.0274,2.9601,112.6094,2.4429,0.6282,0.0,0.0,0.1738,4.0521,0.0,32.946,8.4025,0.0673,37.3409,1.3331,,364.2679,0.1628,41.5266,0.011,0.1866,11.5976,28.7402,2.2263,10.9679,0.0,5.6738,4.9366,0.0567,11.7961,22.0913,0.0,7.8492,0.0954,0.9647,0.1339,33.078,0.0922,0.1329,0.9939,0.4547,0.4867,0.0143,0.1393,21.5149,18.5488,0.7691,0.4945,0.0659,0.0449,
6e6b7742-a562-490b-bb72-04a5653852e4,4.1794,1.5583,42.6519,0.0213,0.6208,0.042,0.3417,0.1215,0.0,0.634,0.4543,0.2063,,1.5031,0.0193,108.3513,6.6148,3.7638,0.0524,0.1751,13.1266,0.2196,2.5604,0.2669,0.4904,8.3217,8.173,1.4549,0.7492,0.0,0.6642,275.6713,12.1698,8.4161,0.0,0.1108,0.1558,0.0,0.1334,24.4329,105.7001,0.9215,,2.0637,0.9864,0.4488,0.0546,0.7846,,0.1885,18.5841,0.8497,,4.2503,6.2427,0.0143,27.8179,0.0,2.3638,36.4212,0.3022,1.6301,0.0,0.554,13.3081,2.8439,236.1321,0.0418,0.2327,3.3617,0.1228,0.5529,541.9854,21.349,4.2801,0.3102,0.3897,39.335,4.2891,11.6188,,12.3325,0.1598,0.8409,0.0,3.2975,2.2391,3.1174,0.0,1.0534,0.9656,0.0769,1.2591,63.1672,0.9116,0.3228,5.3178,2.0689,0.6982,0.0544,0.0,0.2206,9.5823,0.4731,2.4237,0.4218,,219.56,0.4088,15.4303,0.0,57.4702,50.8145,18.7067,0.1351,7.2697,0.4402,6.1257,0.486,0.1595,4.2403,11.3298,0.2901,18.7445,5.6913,5.6945,11.7525,8.5037,0.8043,0.8179,0.6578,0.2336,0.9979,0.0201,0.5877,9.3012,9.2003,0.4373,0.6341,0.0,0.1262,
6fa2a667-9c36-4526-8a58-1975e863a806,0.0,0.0936,0.0186,36.3635,0.5798,0.0221,0.0,0.3403,0.0,0.0,0.1936,0.3372,,0.0,0.1318,1.2139,0.0,0.1888,638.49,0.0,16.8008,0.0204,0.0,0.187,0.0,0.0,0.2515,0.757,0.1125,0.0,0.0,0.0,3.0208,13.5495,0.1638,0.2095,0.0595,0.0,0.1168,37.7465,31.593,0.2305,,0.0628,12.6957,0.0225,0.0096,1.0304,,0.3467,32.3238,0.0,,0.2245,52.5833,0.0301,6.3867,0.0,0.7438,4.1122,0.0454,2.8049,0.0,0.024,36.1032,9.3222,4.066,0.022,0.0,3.9246,0.3871,0.482,507.222,96.4537,0.8593,8.4206,0.0431,0.2852,2.06,9.3465,,5.856,0.3874,0.4185,0.0,5.1882,6.5032,2.0472,0.0,0.7124,1.6909,3.3752,1.0395,15.9102,1.0079,0.357,0.0,0.0,0.0734,0.2479,0.0,22.3246,1.1591,0.0696,1.5845,2.4622,,605.7356,0.1718,43.7375,0.0,0.0,13.6333,9.8442,0.1183,0.631,0.0,0.198,0.5836,0.1815,5.0545,9.7948,0.0,17.385,0.0,0.9437,1.0686,86.4878,0.2999,3.5029,1.2311,5.9306,0.0181,0.2742,0.1684,21.3016,90.4807,0.5078,0.5373,0.0,0.0,
6ffd1b8c-6f0b-456a-9160-e0c8021e5897,5.943,4.9623,1.3811,0.0205,0.3535,0.2424,0.0,0.6224,0.0,0.1015,0.0549,0.0,,0.7118,0.0371,153.4619,0.0,0.2438,0.2015,0.0,47.4155,0.1737,0.0378,0.6269,0.0262,1.1942,6.4727,6.6298,0.1028,0.0,0.3081,179.3345,139.4423,1989.4709,0.8714,4.0012,1.089,0.046,0.3845,83.4378,775.4925,3.6258,,6.4369,2.6062,0.2464,4.2618,46.6608,,0.4528,92.413,0.0,,0.0456,39.0622,8.9068,46.0522,0.0805,8.3697,396.0596,9.9964,26.3754,0.1911,1.0206,132.9476,52.7641,27.038,0.0,0.8943,15.1879,19.4463,0.3542,8148.6105,30.8824,5.8673,7.7167,0.1577,1.1921,25.8156,56.7706,,66.5902,0.0709,0.9355,0.0,19.8776,13.0829,161.9767,0.0156,1.617,0.3092,4.5834,1.6295,147.7802,1.2419,1.5997,3.7817,0.0619,0.9392,0.0,0.0,1.3563,13.7785,0.909,52.5764,4.503,,9660.8382,0.7542,70.045,0.0,4.5384,499.8794,55.0902,0.3896,3.5835,0.0,8.6926,0.4669,0.4341,25.5402,57.7895,0.1593,28.1041,0.046,12.9621,2.3887,149.1334,2.5428,2.1704,4.029,2.623,41.7601,0.0771,0.4449,208.7685,632.3864,2.2112,2.2012,0.0,0.2426,
